idade,estado_civil,nivel_educacao,num_dependentes,tipo_emprego,anos_emprego,renda_mensal,regiao,possui_imovel,possui_veiculo,valor_emprestimo,finalidade_emprestimo,score_credito,divida_total,inadimplencias,num_emprestimos_anteriores,historico_pagamento,tempo_conta_bancaria,num_contas_bancarias,num_cartoes_credito,aprovado
58,Casado,Fundamental,1,CLT,1,2203,Sudeste,0,0,26108,Veiculo,698,2434,0,2,Bom,7,3,3,1
20,Divorciado,Medio,1,CLT,2,10449,Sudeste,1,1,84005,Pessoal,677,12828,3,1,Ruim,3,2,1,0
56,Divorciado,Pos-Graduacao,1,Desempregado,6,6015,Sudeste,0,0,20657,Casa,553,9992,1,3,Regular,5,4,1,0
23,Casado,Medio,0,Autonomo,0,2298,Norte,1,1,26475,Casa,662,13773,1,1,Regular,2,3,1,1
25,Casado,Superior,4,CLT,1,6394,Centro-Oeste,0,0,8302,Veiculo,408,5165,0,2,Pessimo,7,2,4,1
44,Solteiro,Medio,0,Autonomo,1,13642,Sudeste,1,0,11122,Casa,773,13962,0,1,Excelente,0,3,1,1
26,Casado,Fundamental,3,Servidor_Publico,2,4808,Sudeste,0,0,7023,Pessoal,773,2039,2,2,Bom,26,1,2,1
54,Casado,Medio,1,CLT,19,4908,Sudeste,0,0,63703,Casa,708,238528,0,2,Ruim,6,2,0,0
50,Solteiro,Medio,2,Servidor_Publico,0,12591,Sudeste,1,1,18626,Pessoal,744,10835,0,1,Ruim,0,1,2,1
68,Viuvo,Medio,1,CLT,3,2745,Sudeste,0,1,77781,Casa,612,16815,0,0,Bom,7,1,1,1
59,Viuvo,Superior,5,CLT,0,13856,Sul,1,0,3151,Pessoal,544,2648,2,2,Bom,9,4,3,1
61,Solteiro,Pos-Graduacao,0,Desempregado,17,8810,Sul,1,1,92823,Casa,494,4043,0,5,Ruim,9,2,0,0
41,Casado,Fundamental,2,CLT,0,2822,Sudeste,0,1,25478,Casa,720,1865,0,0,Regular,1,3,2,1
32,Solteiro,Superior,5,Servidor_Publico,2,3291,Sudeste,0,1,35308,Educacao,544,34762,1,3,Ruim,19,2,2,0
71,Casado,Fundamental,4,CLT,6,3587,Centro-Oeste,0,1,11494,Veiculo,582,2671,2,1,Pessimo,0,2,3,0
49,Casado,Fundamental,1,Autonomo,6,1635,Nordeste,0,1,41020,Saude,642,6708,0,1,Excelente,2,1,4,1
49,Divorciado,Fundamental,5,CLT,2,5746,Nordeste,0,0,19947,Negocio,616,7013,0,6,Pessimo,0,3,2,1
41,Casado,Medio,2,CLT,2,2900,Nordeste,1,0,10350,Pessoal,646,13006,0,2,Ruim,2,3,0,1
58,Divorciado,Fundamental,0,CLT,2,5871,Nordeste,1,1,10238,Pessoal,439,2225,0,3,Ruim,0,2,3,1
69,Divorciado,Superior,1,Empresario,1,2265,Centro-Oeste,0,1,10094,Educacao,596,19141,0,1,Regular,6,4,2,1
66,Casado,Fundamental,1,Desempregado,1,8551,Sudeste,0,1,36468,Veiculo,702,28140,0,0,Bom,0,2,0,1
66,Casado,Medio,1,CLT,3,7650,Sudeste,1,1,16179,Veiculo,576,4187,0,2,Regular,5,3,0,1
69,Casado,Superior,3,CLT,1,3217,Sul,0,1,7243,Casa,533,7811,0,5,Regular,1,3,3,1
29,Casado,Medio,2,Autonomo,1,6098,Sudeste,1,1,36150,Veiculo,715,15161,0,3,Pessimo,1,2,2,0
56,Viuvo,Superior,0,Autonomo,5,5165,Sul,0,1,4730,Pessoal,577,10462,2,0,Regular,2,4,1,1
19,Solteiro,Medio,4,Servidor_Publico,17,11960,Sudeste,1,1,77905,Veiculo,638,2981,0,1,Excelente,6,2,3,1
20,Casado,Medio,0,Servidor_Publico,4,2645,Norte,1,1,131811,Negocio,598,16338,0,1,Regular,5,3,2,1
66,Divorciado,Superior,5,Servidor_Publico,0,4485,Sudeste,0,1,9415,Pessoal,619,36779,0,2,Excelente,6,3,1,1
54,Casado,Medio,5,CLT,0,3346,Sudeste,1,0,62439,Casa,772,36664,0,0,Pessimo,15,2,1,0
66,Casado,Superior,4,CLT,15,5048,Nordeste,1,1,35570,Pessoal,677,14404,1,0,Regular,1,1,4,1
73,Solteiro,Medio,3,Empresario,1,6768,Sul,1,0,18033,Negocio,497,17430,1,3,Pessimo,3,5,3,1
34,Casado,Medio,0,Autonomo,0,3323,Sul,0,1,18719,Pessoal,582,5490,0,2,Excelente,1,1,1,1
66,Casado,Fundamental,1,Desempregado,4,3950,Sudeste,0,0,45414,Casa,578,3238,2,3,Regular,5,4,0,0
19,Casado,Medio,0,Autonomo,4,8774,Centro-Oeste,1,1,26056,Saude,641,7565,1,5,Bom,1,2,1,1
19,Divorciado,Medio,0,Autonomo,5,11096,Sudeste,0,0,3376,Negocio,710,77997,0,1,Regular,4,3,1,1
45,Divorciado,Fundamental,2,Autonomo,1,6608,Nordeste,0,1,141267,Pessoal,623,4764,0,4,Regular,10,1,1,1
71,Divorciado,Medio,0,CLT,0,4524,Sudeste,1,0,38045,Negocio,620,12511,1,2,Regular,4,2,4,1
40,Solteiro,Fundamental,5,CLT,16,4273,Sudeste,0,1,25806,Saude,396,11822,3,5,Bom,10,1,1,0
54,Casado,Superior,4,Empresario,1,6828,Sudeste,0,1,15142,Educacao,752,5572,0,0,Excelente,5,5,0,1
49,Casado,Medio,1,CLT,5,5634,Centro-Oeste,0,1,23128,Pessoal,603,35725,0,0,Excelente,12,1,0,1
50,Casado,Superior,1,CLT,6,1827,Nordeste,0,1,74261,Casa,645,39688,2,2,Ruim,15,2,1,0
18,Divorciado,Superior,1,Autonomo,4,6928,Sudeste,0,0,33166,Veiculo,645,116664,0,5,Ruim,4,1,0,0
36,Casado,Fundamental,4,Autonomo,1,2932,Sudeste,1,1,36326,Casa,543,3646,1,3,Ruim,9,3,2,0
19,Casado,Medio,2,CLT,1,2100,Sudeste,1,1,9903,Casa,595,12174,0,2,Excelente,3,2,1,1
70,Divorciado,Fundamental,0,Autonomo,4,1806,Nordeste,1,0,20339,Pessoal,542,8853,0,1,Excelente,7,1,1,1
61,Casado,Fundamental,1,CLT,10,4317,Sudeste,0,1,28024,Negocio,758,4078,0,2,Excelente,0,2,1,1
43,Divorciado,Fundamental,1,Empresario,14,2670,Centro-Oeste,1,0,46969,Pessoal,397,4162,1,3,Regular,20,1,3,1
49,Solteiro,Medio,5,Empresario,0,1217,Sudeste,0,1,19290,Pessoal,524,9574,0,3,Regular,13,1,1,1
23,Divorciado,Medio,0,Empresario,0,3963,Centro-Oeste,0,0,56516,Veiculo,587,5080,1,2,Excelente,13,2,0,1
49,Solteiro,Fundamental,0,Empresario,14,3661,Nordeste,0,1,10769,Negocio,769,3042,0,0,Bom,1,2,1,1
72,Solteiro,Medio,4,Servidor_Publico,6,4492,Centro-Oeste,0,1,28442,Veiculo,690,9169,0,2,Regular,1,1,5,1
21,Solteiro,Medio,4,Empresario,10,3369,Nordeste,1,0,24882,Pessoal,456,2680,0,1,Regular,3,1,3,1
72,Solteiro,Medio,4,CLT,1,14729,Centro-Oeste,1,1,8003,Negocio,608,5082,1,6,Ruim,12,2,4,1
28,Casado,Superior,1,CLT,4,6703,Nordeste,1,1,25895,Casa,692,11634,1,2,Regular,11,4,4,1
73,Casado,Superior,2,Servidor_Publico,6,3641,Norte,1,1,16880,Veiculo,842,7079,0,2,Excelente,2,3,2,1
34,Solteiro,Medio,2,Desempregado,5,4730,Centro-Oeste,0,1,83367,Negocio,586,6264,0,7,Regular,4,1,2,0
55,Solteiro,Superior,0,Servidor_Publico,2,11484,Nordeste,1,1,19376,Veiculo,501,49456,2,0,Excelente,3,3,4,1
41,Solteiro,Medio,2,CLT,0,8725,Sul,1,1,35621,Saude,652,32945,0,0,Regular,6,1,4,1
22,Casado,Superior,0,Desempregado,4,2126,Sudeste,0,0,10048,Veiculo,615,8799,0,2,Bom,1,2,3,1
69,Casado,Fundamental,1,Servidor_Publico,1,2739,Sudeste,0,1,32508,Negocio,666,2938,0,1,Bom,0,3,3,1
51,Solteiro,Medio,4,Servidor_Publico,2,3074,Sul,0,1,19301,Casa,689,18228,3,1,Regular,0,2,3,0
23,Divorciado,Superior,1,Servidor_Publico,15,3775,Nordeste,1,1,14457,Negocio,651,101334,2,4,Bom,2,2,1,0
39,Divorciado,Pos-Graduacao,4,Servidor_Publico,2,3438,Sul,1,1,259656,Veiculo,672,31729,0,2,Ruim,17,4,0,1
28,Solteiro,Superior,0,CLT,9,5016,Sudeste,0,1,20276,Educacao,783,2208,0,0,Bom,6,1,3,1
65,Solteiro,Fundamental,1,CLT,1,7642,Sudeste,1,0,22707,Educacao,590,6649,2,1,Excelente,8,1,4,1
33,Casado,Fundamental,2,Desempregado,5,8447,Centro-Oeste,1,0,55359,Casa,497,3893,0,0,Ruim,17,4,5,0
50,Divorciado,Medio,3,CLT,18,4039,Norte,1,1,14548,Pessoal,651,3209,0,2,Bom,3,4,0,1
26,Solteiro,Superior,1,Servidor_Publico,0,1843,Centro-Oeste,1,0,37146,Casa,491,25211,0,0,Excelente,3,2,2,1
23,Divorciado,Medio,4,Autonomo,0,2632,Norte,1,0,40467,Veiculo,507,24685,0,4,Bom,2,2,2,1
33,Solteiro,Superior,0,Empresario,2,3598,Sudeste,0,1,32720,Casa,537,47831,1,2,Ruim,1,1,1,0
46,Casado,Superior,4,Autonomo,0,2328,Nordeste,1,1,168901,Veiculo,494,15968,0,0,Bom,8,4,2,1
20,Solteiro,Superior,0,Autonomo,6,9745,Sudeste,1,1,14137,Casa,736,7748,0,1,Regular,14,2,2,1
37,Divorciado,Superior,4,CLT,12,2421,Sudeste,0,1,92049,Veiculo,624,9778,0,2,Excelente,10,2,4,1
53,Casado,Superior,1,CLT,2,7116,Nordeste,1,0,39250,Casa,690,3276,1,1,Ruim,0,1,1,1
36,Casado,Medio,3,Servidor_Publico,1,1791,Sudeste,0,1,55690,Saude,671,31891,1,1,Bom,2,2,1,0
43,Solteiro,Superior,2,CLT,2,7290,Norte,1,1,35347,Casa,599,3861,0,4,Ruim,5,3,2,1
20,Casado,Superior,0,Servidor_Publico,6,4520,Sudeste,0,0,120888,Saude,716,5385,2,1,Bom,2,1,1,1
36,Casado,Pos-Graduacao,4,Autonomo,0,12179,Sudeste,1,1,20825,Veiculo,571,5980,0,1,Regular,0,4,0,1
37,Viuvo,Fundamental,0,Empresario,4,2492,Sudeste,0,0,40045,Veiculo,603,375,1,3,Regular,4,1,3,1
49,Viuvo,Superior,0,CLT,4,3503,Norte,0,0,76448,Veiculo,549,19294,0,1,Bom,4,4,1,1
24,Divorciado,Pos-Graduacao,3,Autonomo,5,3935,Sul,0,0,17204,Negocio,760,3140,0,0,Bom,7,3,5,1
69,Divorciado,Superior,0,Autonomo,1,4485,Sudeste,0,1,59895,Pessoal,609,16147,0,0,Regular,30,3,1,1
58,Viuvo,Medio,0,CLT,6,3993,Norte,1,1,26505,Veiculo,679,5174,0,5,Ruim,6,3,2,1
50,Solteiro,Pos-Graduacao,1,Servidor_Publico,0,4039,Norte,0,1,10017,Pessoal,561,5128,2,5,Pessimo,2,2,1,0
57,Solteiro,Medio,3,CLT,1,4000,Sudeste,0,0,8423,Negocio,704,2668,1,0,Regular,18,1,2,1
56,Solteiro,Fundamental,0,CLT,10,1418,Sudeste,1,0,25017,Educacao,697,32481,1,2,Excelente,5,3,1,1
35,Casado,Medio,1,CLT,6,8919,Nordeste,0,1,59439,Casa,457,40588,0,0,Pessimo,6,1,2,0
57,Viuvo,Fundamental,2,CLT,0,27355,Sudeste,0,0,5099,Saude,620,22024,3,2,Bom,2,1,0,1
18,Casado,Fundamental,3,Empresario,1,5877,Nordeste,0,0,31582,Negocio,631,10562,0,0,Excelente,3,1,2,1
28,Casado,Medio,4,Autonomo,1,2486,Sudeste,1,1,54934,Casa,590,9280,1,0,Pessimo,3,3,2,0
45,Divorciado,Superior,3,CLT,1,2641,Sudeste,1,1,9678,Pessoal,758,24018,1,3,Bom,16,3,1,1
74,Divorciado,Pos-Graduacao,2,CLT,1,7100,Sul,1,1,16200,Educacao,498,7146,0,1,Regular,9,1,0,1
42,Casado,Superior,1,Servidor_Publico,0,6193,Sul,1,1,42526,Casa,575,30262,1,0,Excelente,0,1,0,1
67,Divorciado,Superior,0,Servidor_Publico,3,4144,Norte,1,0,53041,Saude,535,3094,0,3,Ruim,2,2,3,1
40,Solteiro,Medio,2,CLT,6,7723,Centro-Oeste,1,1,97078,Educacao,722,21624,0,3,Pessimo,0,1,3,1
48,Casado,Medio,5,CLT,4,1424,Sudeste,0,1,16830,Negocio,517,29292,1,2,Pessimo,4,2,2,0
47,Casado,Superior,2,Empresario,5,7726,Nordeste,0,0,14010,Casa,436,2702,0,4,Excelente,1,1,0,1
59,Casado,Superior,0,CLT,0,5668,Nordeste,0,1,100926,Casa,663,3501,0,1,Ruim,0,1,3,1
52,Solteiro,Superior,1,CLT,15,2703,Sudeste,0,0,14706,Educacao,606,7750,0,0,Regular,8,1,2,1
24,Divorciado,Medio,2,CLT,9,2079,Sudeste,1,0,40369,Casa,724,12371,0,0,Ruim,0,1,0,1
33,Casado,Medio,2,Autonomo,8,5285,Sudeste,0,0,154274,Casa,701,4369,0,1,Bom,1,1,1,1
43,Casado,Medio,2,Servidor_Publico,8,11433,Centro-Oeste,1,1,49127,Negocio,615,8885,1,0,Bom,8,5,0,1
65,Solteiro,Fundamental,2,Autonomo,13,4286,Norte,0,1,50343,Veiculo,475,1026,0,1,Bom,4,3,4,1
74,Viuvo,Pos-Graduacao,0,CLT,3,2946,Sudeste,0,1,74791,Pessoal,500,17413,1,0,Ruim,10,1,2,0
69,Casado,Superior,4,Autonomo,1,5512,Norte,0,0,40941,Saude,442,18252,1,1,Ruim,3,2,1,0
66,Solteiro,Superior,2,CLT,4,14654,Nordeste,0,0,50536,Negocio,606,37086,0,0,Bom,10,1,2,1
19,Solteiro,Medio,0,Servidor_Publico,6,6366,Centro-Oeste,1,1,20453,Veiculo,554,14382,2,1,Regular,4,3,3,1
18,Viuvo,Superior,1,Autonomo,6,6792,Centro-Oeste,1,1,68048,Veiculo,601,5596,0,2,Excelente,0,4,2,1
65,Viuvo,Pos-Graduacao,4,Desempregado,3,10236,Sudeste,1,1,37450,Casa,637,2938,0,1,Excelente,3,2,3,1
29,Casado,Medio,4,Autonomo,0,6525,Sul,0,0,8246,Negocio,809,3593,0,1,Regular,4,2,2,1
22,Casado,Medio,1,Autonomo,2,3076,Nordeste,0,1,32674,Negocio,678,7414,0,7,Ruim,5,2,0,1
54,Divorciado,Medio,0,Autonomo,12,1725,Norte,0,1,4742,Educacao,627,3474,3,2,Pessimo,15,2,0,0
49,Casado,Medio,0,CLT,4,2827,Norte,1,0,47625,Pessoal,463,3757,0,1,Regular,1,1,4,1
72,Viuvo,Superior,0,Autonomo,3,2533,Sul,0,1,22318,Pessoal,622,7802,1,2,Ruim,5,2,0,0
26,Casado,Medio,2,CLT,1,7299,Norte,1,0,123555,Educacao,708,1617,1,2,Bom,8,5,2,1
58,Viuvo,Superior,2,Servidor_Publico,2,7934,Centro-Oeste,1,0,39803,Negocio,659,3008,0,0,Ruim,13,3,1,1
52,Casado,Medio,2,CLT,11,5460,Sudeste,0,1,56350,Pessoal,515,10081,2,0,Ruim,4,4,5,0
36,Casado,Medio,2,CLT,5,2295,Centro-Oeste,1,1,11621,Casa,582,10577,3,2,Bom,1,1,1,0
65,Solteiro,Pos-Graduacao,0,Autonomo,7,14356,Nordeste,1,1,46521,Casa,627,19242,2,1,Regular,10,2,1,1
33,Casado,Medio,0,Autonomo,3,3828,Sul,0,0,16114,Educacao,579,9461,0,0,Excelente,14,4,3,1
20,Divorciado,Superior,1,Servidor_Publico,4,7059,Sudeste,1,1,64370,Veiculo,558,8357,0,0,Excelente,0,1,2,1
37,Casado,Fundamental,0,Servidor_Publico,1,5062,Nordeste,1,0,10996,Casa,405,15321,0,0,Pessimo,1,4,1,0
41,Casado,Pos-Graduacao,0,CLT,6,5570,Sul,0,0,29373,Casa,543,9801,1,4,Excelente,12,1,2,1
71,Casado,Pos-Graduacao,2,Empresario,2,6911,Nordeste,0,1,10654,Veiculo,645,3065,0,0,Bom,3,5,5,1
73,Viuvo,Medio,3,CLT,2,3236,Sul,0,1,29751,Casa,707,3642,1,0,Excelente,1,1,0,1
50,Casado,Fundamental,3,CLT,5,10756,Norte,1,1,135671,Veiculo,627,43328,1,2,Regular,6,2,1,1
41,Solteiro,Superior,3,CLT,13,1905,Nordeste,0,1,47906,Casa,725,202194,0,1,Excelente,3,1,1,0
69,Solteiro,Medio,2,Servidor_Publico,0,2635,Centro-Oeste,0,0,26210,Negocio,612,16917,0,2,Excelente,20,1,1,1
28,Divorciado,Superior,2,CLT,8,10672,Centro-Oeste,0,1,3752,Negocio,532,2955,3,1,Pessimo,1,4,1,1
66,Casado,Pos-Graduacao,0,CLT,1,7002,Sul,0,1,17526,Pessoal,572,54120,0,1,Ruim,2,1,1,1
25,Solteiro,Superior,5,Autonomo,2,22566,Sudeste,0,0,39329,Pessoal,669,5269,0,3,Bom,1,3,3,1
53,Casado,Pos-Graduacao,0,Autonomo,0,5120,Nordeste,1,0,17877,Casa,593,12393,0,0,Excelente,0,4,1,1
55,Divorciado,Medio,0,Autonomo,1,13633,Nordeste,0,0,84264,Casa,555,7939,0,1,Regular,1,4,1,1
57,Viuvo,Pos-Graduacao,0,Autonomo,3,1612,Sul,1,0,28487,Pessoal,464,9759,0,5,Ruim,10,4,2,1
37,Solteiro,Medio,5,Desempregado,0,2104,Nordeste,1,0,63759,Casa,530,5217,0,0,Pessimo,1,5,4,0
52,Solteiro,Medio,5,Empresario,3,8411,Sudeste,1,0,31695,Negocio,580,29669,0,0,Excelente,7,1,2,1
65,Solteiro,Pos-Graduacao,3,CLT,13,1729,Sudeste,1,0,21573,Casa,561,6738,0,0,Regular,4,5,1,1
42,Divorciado,Superior,2,Servidor_Publico,0,4365,Sul,1,0,18452,Saude,522,14953,0,0,Bom,4,1,5,1
52,Solteiro,Superior,1,Autonomo,7,9900,Sudeste,1,0,11971,Pessoal,775,14633,0,0,Bom,9,1,2,1
42,Solteiro,Superior,5,CLT,2,6638,Sudeste,0,0,64685,Negocio,680,7255,2,0,Ruim,5,1,0,0
46,Solteiro,Superior,2,CLT,5,4947,Centro-Oeste,0,0,19102,Veiculo,839,1799,0,0,Ruim,1,3,2,1
35,Divorciado,Medio,4,Servidor_Publico,1,3753,Centro-Oeste,0,0,40857,Negocio,459,3542,0,1,Pessimo,1,1,4,0
63,Casado,Superior,1,Autonomo,0,5548,Sudeste,0,1,17666,Casa,651,16514,2,0,Excelente,4,1,2,1
35,Casado,Fundamental,1,Autonomo,0,6948,Sul,1,1,11311,Pessoal,576,11019,0,3,Bom,11,2,3,1
19,Divorciado,Medio,3,CLT,0,3305,Sudeste,0,0,41944,Veiculo,621,3586,0,3,Ruim,0,2,1,1
71,Casado,Superior,0,Desempregado,1,6142,Sudeste,0,0,14803,Pessoal,805,8465,2,1,Bom,0,1,0,0
52,Casado,Pos-Graduacao,4,Servidor_Publico,5,9386,Nordeste,1,1,19528,Negocio,446,9993,0,6,Regular,4,2,2,1
33,Solteiro,Superior,1,Desempregado,10,4300,Nordeste,1,1,9907,Veiculo,562,14512,2,2,Regular,1,1,1,0
58,Casado,Medio,4,CLT,8,5119,Nordeste,1,1,18133,Negocio,545,50024,1,2,Bom,30,2,2,1
53,Divorciado,Superior,1,Autonomo,5,6569,Sudeste,0,1,27427,Educacao,562,826,0,0,Excelente,0,2,1,1
50,Casado,Pos-Graduacao,2,Autonomo,0,6841,Nordeste,1,0,21375,Negocio,408,27192,0,3,Regular,3,5,2,1
21,Solteiro,Medio,1,CLT,1,8325,Sudeste,0,1,51770,Pessoal,748,10068,0,5,Bom,1,4,0,1
50,Solteiro,Medio,2,CLT,1,2674,Sudeste,1,1,30224,Educacao,752,2892,0,0,Pessimo,6,1,0,1
31,Viuvo,Medio,1,CLT,1,3578,Norte,1,0,318014,Veiculo,678,9555,2,2,Regular,5,1,1,1
38,Casado,Medio,5,Desempregado,3,3658,Sul,0,1,37774,Pessoal,486,34420,0,2,Ruim,9,4,2,0
65,Casado,Fundamental,2,Autonomo,3,2857,Centro-Oeste,1,1,6711,Educacao,647,46429,0,1,Pessimo,4,2,4,0
37,Casado,Medio,0,CLT,2,1670,Sudeste,0,0,22690,Casa,706,2918,0,1,Excelente,1,3,1,1
73,Solteiro,Superior,4,Servidor_Publico,2,697,Sudeste,1,0,24318,Negocio,658,3468,0,0,Excelente,0,2,2,1
25,Solteiro,Superior,0,Servidor_Publico,8,10069,Sudeste,1,0,16466,Negocio,615,2223,0,0,Ruim,7,3,1,1
24,Casado,Pos-Graduacao,1,CLT,7,1934,Centro-Oeste,1,0,28512,Pessoal,761,10229,0,0,Ruim,3,1,1,1
20,Casado,Medio,0,Desempregado,1,12580,Sudeste,1,0,16079,Casa,549,10746,1,2,Excelente,1,3,3,1
34,Divorciado,Fundamental,4,Empresario,12,7659,Sudeste,1,0,35110,Veiculo,603,21752,0,2,Pessimo,1,4,2,1
50,Solteiro,Medio,0,Autonomo,15,3852,Nordeste,1,0,5843,Veiculo,682,12598,0,4,Regular,0,1,1,1
65,Solteiro,Pos-Graduacao,0,Servidor_Publico,1,7114,Nordeste,0,1,67193,Pessoal,651,19801,0,1,Regular,2,2,2,1
29,Solteiro,Fundamental,4,Servidor_Publico,2,6342,Nordeste,1,1,7611,Veiculo,675,2024,0,0,Ruim,9,2,3,1
68,Casado,Medio,3,CLT,3,2537,Centro-Oeste,1,1,21788,Saude,673,46759,0,0,Bom,5,4,3,1
39,Solteiro,Superior,0,Empresario,14,4870,Nordeste,1,0,14970,Casa,672,29650,0,4,Regular,26,4,4,1
72,Solteiro,Medio,3,Empresario,10,2730,Centro-Oeste,1,0,34363,Pessoal,583,4773,0,1,Bom,4,2,4,1
39,Solteiro,Superior,4,Servidor_Publico,0,7277,Sul,0,1,23234,Casa,550,3687,0,2,Excelente,4,3,2,1
63,Solteiro,Medio,0,CLT,2,3199,Sul,1,0,32903,Pessoal,633,17089,0,0,Bom,1,4,1,1
47,Casado,Superior,3,CLT,4,4637,Norte,1,0,65444,Negocio,771,1699,1,1,Bom,5,1,1,1
55,Casado,Superior,1,CLT,3,4519,Norte,1,1,49756,Saude,617,3884,0,1,Regular,5,3,2,1
55,Casado,Fundamental,2,CLT,1,5286,Nordeste,1,0,27696,Negocio,679,2899,1,0,Regular,1,1,0,1
62,Solteiro,Medio,1,Desempregado,9,13326,Nordeste,0,0,38855,Pessoal,631,7355,0,3,Bom,0,2,2,1
68,Casado,Medio,2,Empresario,5,4253,Centro-Oeste,0,1,129056,Pessoal,823,5197,2,1,Bom,2,4,5,1
71,Divorciado,Superior,0,CLT,9,10206,Sudeste,1,0,51194,Negocio,606,3694,0,1,Excelente,1,2,3,1
25,Solteiro,Superior,3,Servidor_Publico,9,6555,Centro-Oeste,1,1,21272,Pessoal,680,3348,0,3,Excelente,4,1,2,1
44,Viuvo,Superior,0,CLT,6,11510,Sudeste,0,1,74778,Educacao,548,4276,1,1,Excelente,4,4,2,1
44,Casado,Medio,1,CLT,2,4011,Sudeste,0,0,36792,Saude,507,2464,1,0,Bom,5,2,4,1
51,Solteiro,Superior,0,CLT,4,7462,Norte,1,1,12453,Pessoal,619,13942,3,5,Excelente,5,1,1,1
38,Solteiro,Fundamental,3,Autonomo,0,4743,Sul,1,1,23281,Veiculo,738,24988,0,0,Excelente,6,1,1,1
47,Solteiro,Fundamental,1,CLT,5,817,Centro-Oeste,1,1,8284,Pessoal,683,12106,0,3,Regular,1,1,2,0
50,Casado,Medio,1,CLT,0,2555,Centro-Oeste,1,0,4324,Educacao,411,32299,0,3,Bom,7,1,2,1
45,Casado,Superior,1,Servidor_Publico,5,6970,Sudeste,0,1,12591,Educacao,693,3496,1,0,Bom,4,2,3,1
64,Divorciado,Superior,3,CLT,1,6699,Sudeste,1,1,29675,Veiculo,466,3832,3,1,Bom,3,2,1,0
50,Casado,Medio,1,Autonomo,0,2259,Sul,1,1,29744,Casa,703,12610,0,0,Excelente,6,3,1,1
22,Casado,Pos-Graduacao,3,Empresario,0,5609,Sul,1,1,8697,Pessoal,674,14360,1,1,Bom,4,2,1,1
65,Casado,Medio,0,CLT,0,6647,Sul,1,1,4011,Educacao,605,8227,0,2,Ruim,4,1,2,1
36,Casado,Superior,0,Servidor_Publico,6,4813,Sudeste,0,0,87256,Veiculo,692,7904,0,0,Bom,0,1,1,1
21,Solteiro,Pos-Graduacao,2,CLT,6,7610,Nordeste,1,0,29034,Negocio,593,2790,0,0,Bom,9,1,2,1
52,Solteiro,Superior,4,Autonomo,3,7013,Sudeste,1,0,93392,Casa,634,566,0,1,Bom,3,4,0,1
66,Casado,Superior,0,CLT,0,4812,Sul,0,1,89221,Saude,476,14151,0,1,Pessimo,4,1,3,0
34,Solteiro,Medio,0,Autonomo,0,3617,Nordeste,0,1,48424,Saude,594,21629,0,2,Excelente,2,2,2,1
61,Casado,Fundamental,0,Servidor_Publico,0,9186,Sudeste,0,1,28206,Casa,712,5238,0,3,Pessimo,4,3,3,1
45,Casado,Superior,2,CLT,0,6489,Sul,1,1,19572,Pessoal,486,4665,0,2,Excelente,0,4,1,1
47,Casado,Pos-Graduacao,1,CLT,11,2145,Norte,1,1,47804,Saude,701,4193,1,3,Ruim,2,1,4,1
46,Solteiro,Medio,3,Autonomo,1,5611,Sudeste,1,0,23673,Veiculo,418,5568,0,0,Regular,6,1,4,1
63,Solteiro,Superior,0,Autonomo,2,2463,Sudeste,0,1,16786,Pessoal,501,22164,0,2,Regular,16,1,1,1
70,Solteiro,Medio,0,CLT,0,2755,Centro-Oeste,0,0,5022,Veiculo,588,3181,0,1,Bom,11,1,0,1
23,Solteiro,Pos-Graduacao,1,Autonomo,1,3323,Sul,0,0,25172,Negocio,635,15451,2,6,Ruim,19,2,2,0
52,Casado,Pos-Graduacao,2,CLT,3,5048,Nordeste,1,1,64688,Negocio,562,4925,0,1,Regular,9,2,2,1
58,Casado,Fundamental,2,CLT,4,6152,Sudeste,1,0,73677,Casa,559,1103,3,5,Regular,6,3,2,0
54,Solteiro,Superior,0,Autonomo,1,3845,Centro-Oeste,1,0,28074,Casa,730,5748,0,3,Regular,3,1,4,1
41,Solteiro,Superior,4,Autonomo,0,3947,Nordeste,0,1,13213,Negocio,738,41748,0,2,Excelente,0,2,4,1
46,Casado,Fundamental,1,Servidor_Publico,2,3633,Sudeste,1,1,55392,Negocio,577,4083,0,1,Ruim,1,1,2,1
66,Solteiro,Medio,2,Empresario,1,9214,Centro-Oeste,1,1,26574,Casa,580,6391,0,1,Bom,1,4,2,1
63,Solteiro,Fundamental,1,Desempregado,1,887,Nordeste,0,1,20079,Casa,591,8168,0,1,Bom,3,4,0,0
70,Casado,Pos-Graduacao,0,CLT,16,4083,Nordeste,1,1,8393,Casa,841,9871,0,0,Regular,5,2,1,1
48,Solteiro,Fundamental,3,Autonomo,4,12419,Norte,0,1,144785,Casa,621,37886,0,4,Excelente,5,1,1,1
52,Divorciado,Pos-Graduacao,3,Autonomo,4,6703,Sudeste,1,0,48567,Saude,777,3666,0,3,Pessimo,3,5,1,1
50,Casado,Pos-Graduacao,1,Empresario,2,10510,Sudeste,1,1,52944,Veiculo,693,8189,1,3,Excelente,1,3,3,1
69,Casado,Fundamental,2,Empresario,2,1450,Sudeste,0,0,13490,Veiculo,609,17303,1,1,Regular,0,1,2,0
38,Solteiro,Superior,0,Servidor_Publico,3,2332,Norte,0,1,28675,Saude,555,3967,0,0,Regular,26,2,2,1
49,Solteiro,Superior,2,Autonomo,5,6690,Sul,0,0,25205,Educacao,697,8717,0,2,Regular,16,1,1,1
